"[(5.88, 8.09), (5.16, 5.24), (7.98, 3.78)]",7,47,17070,50000000,0,0,13,13,49,5,3
"[(5.52, 6.66), (5.28, 5.71), (8.91, 4.54)]",18,14,15208,16001451,47931,2375,13,13,243,5,3
"[(7.06, 3.02), (4.8, 3.81), (5.76, 7.62)]",30,37,18822,50000000,0,0,13,13,28,5,3
"[(5.64, 7.14), (7.37, 3.27)]",49,8,15108,16001408,46522,2305,13,13,89,5,2
"[(8.91, 4.54), (4.92, 4.29)]",20,24,11940,6669,220497,10852,13,13,63,5,2
"[(5.88, 8.09), (4.8, 3.81), (8.91, 4.54)]",40,38,20486,50000000,0,0,13,13,109,5,3
"[(7.68, 3.53), (5.16, 5.24), (5.76, 7.62)]",46,17,19550,50000000,0,0,13,13,96,5,3
"[(4.92, 4.29), (8.6, 4.29)]",15,9,10739,15003229,106719,5700,13,13,123,5,2
"[(7.98, 3.78), (5.88, 8.09)]",45,39,17524,50000000,0,0,13,13,41,5,2
"[(7.06, 3.02), (5.16, 5.24)]",28,20,12966,2004290,141882,6008,13,13,5,5,2
"[(5.76, 7.62), (8.6, 4.29)]",5,10,12986,50000000,0,0,13,13,130,5,2
"[(5.4, 6.19), (5.04, 4.76), (7.37, 3.27)]",48,26,19134,50000000,0,0,13,13,221,5,3
"[(7.98, 3.78), (5.76, 7.62)]",37,37,16526,50000000,0,0,13,13,40,5,2
"[(5.64, 7.14), (5.16, 5.24), (7.06, 3.02)]",17,16,15609,16001408,46522,2305,13,13,134,5,3
"[(5.88, 8.09), (4.8, 3.81), (7.68, 3.53)]",41,17,19345,50000000,0,0,13,13,30,5,3
"[(7.37, 3.27), (5.16, 5.24)]",23,34,13516,7816,258338,11778,13,13,15,5,2
"[(5.52, 6.66), (8.29, 4.03)]",24,23,14101,16001451,47931,2375,13,13,118,5,2
"[(8.29, 4.03), (5.04, 4.76), (5.52, 6.66)]",43,49,20306,50000000,0,0,13,13,106,5,3
"[(5.04, 4.76), (7.68, 3.53)]",14,42,13049,5450,180214,8999,13,13,94,5,2
"[(8.29, 4.03), (5.28, 5.71), (5.52, 6.66)]",28,32,17486,50000000,0,0,13,13,241,5,3
"[(7.37, 3.27), (5.16, 5.24), (5.64, 7.14)]",38,4,17414,16001408,46522,2305,13,13,64,5,3
"[(5.76, 7.62), (4.92, 4.29), (7.37, 3.27)]",30,7,17032,50000000,0,0,13,13,5,5,3
"[(7.06, 3.02), (5.16, 5.24)]",4,36,12486,6549,216480,10442,13,13,5,5,2
"[(5.88, 8.09), (7.68, 3.53)]",18,50,16563,50000000,0,0,13,13,101,5,2
"[(5.88, 8.09), (8.6, 4.29)]",44,45,17824,50000000,0,0,13,13,131,5,2
"[(7.06, 3.02), (4.8, 3.81), (5.64, 7.14)]",41,35,19620,16001408,46522,2305,13,13,120,5,3
"[(8.6, 4.29), (5.04, 4.76)]",32,47,14428,7839,259084,11844,13,13,54,5,2
"[(5.4, 6.19), (7.06, 3.02)]",27,28,14187,50000000,0,0,13,13,77,5,2
"[(5.88, 8.09), (8.29, 4.03)]",13,28,14943,50000000,0,0,13,13,121,5,2
"[(7.98, 3.78), (5.04, 4.76), (5.52, 6.66)]",34,4,16528,16001451,47931,2375,13,13,167,5,3
"[(7.98, 3.78), (5.04, 4.76)]",3,12,10590,6670,220498,10105,13,13,34,5,2
