"[(7.37, 3.27), (5.64, 7.14)]",17,48,15588,16001408,46522,2305,13,13,19,5,2
"[(5.52, 6.66), (7.37, 3.27)]",12,30,13802,16001451,47931,2375,13,13,88,5,2
"[(5.76, 7.62), (4.92, 4.29), (7.37, 3.27)]",44,50,21292,50000000,0,0,13,13,5,5,3
"[(7.98, 3.78), (5.04, 4.76), (5.88, 8.09)]",26,21,17786,50000000,0,0,13,13,138,5,3
"[(8.6, 4.29), (5.04, 4.76), (5.64, 7.14)]",45,31,19869,16001408,46522,1408,13,13,3,5,3
"[(5.52, 6.66), (5.28, 5.71), (8.91, 4.54)]",39,13,17668,16001451,47931,2375,13,13,243,5,3
"[(5.52, 6.66), (8.6, 4.29)]",22,28,14282,16001451,47931,2375,13,13,128,5,2
"[(4.92, 4.29), (8.29, 4.03)]",35,8,11879,5449,180223,8726,13,13,113,5,2
"[(7.98, 3.78), (5.16, 5.24), (5.52, 6.66)]",10,20,14607,16001451,47931,2375,13,13,234,5,3
"[(7.68, 3.53), (4.8, 3.81)]",45,11,12252,7329,242236,12070,13,13,22,5,2
