"[(5.04, 4.76), (7.68, 3.53)]",27,29,13049,5450,180214,8999,13,13,94,5,2
"[(4.92, 4.29), (7.68, 3.53)]",46,28,13739,5917,195684,9491,13,13,93,5,2
"[(7.37, 3.27), (4.8, 3.81)]",12,27,11234,6354,210130,10091,13,13,12,5,2
"[(8.6, 4.29), (5.04, 4.76)]",21,31,12808,6783,224277,11184,13,13,54,5,2
"[(5.04, 4.76), (7.68, 3.53)]",30,28,13169,5450,180214,8999,13,13,94,5,2
"[(4.92, 4.29), (7.68, 3.53)]",43,29,13619,5917,195684,9491,13,13,93,5,2
"[(8.6, 4.29), (5.04, 4.76)]",12,27,12028,6670,220498,10644,13,13,54,5,2
"[(7.37, 3.27), (4.8, 3.81)]",21,31,12014,6354,210130,10631,13,13,12,5,2
"[(5.04, 4.76), (7.68, 3.53)]",17,3,10889,5450,180214,8999,13,13,94,5,2
"[(4.92, 4.29), (7.68, 3.53)]",43,29,13619,5917,195684,9491,13,13,93,5,2
"[(7.68, 3.53), (4.8, 3.81)]",50,11,12552,7329,242236,12370,13,13,22,5,2
"[(5.88, 8.09), (8.29, 4.03)]",11,45,15843,50000000,0,0,13,13,121,5,2
"[(7.37, 3.27), (5.4, 6.19)]",15,35,13892,16002729,90153,4467,13,13,17,5,2
"[(8.29, 4.03), (5.64, 7.14)]",49,7,15046,50000000,0,0,13,13,49,5,2
"[(8.91, 4.54), (4.92, 4.29), (5.64, 7.14)]",24,33,17474,16001408,46522,2305,13,13,210,5,3
"[(5.64, 7.14), (5.04, 4.76), (7.98, 3.78)]",8,32,15490,16001408,46522,2305,13,13,54,5,3
"[(7.98, 3.78), (5.64, 7.14)]",16,37,14868,16001408,46522,2305,13,13,39,5,2
"[(5.64, 7.14), (7.06, 3.02)]",3,24,13303,16001408,46522,2305,13,13,79,5,2
"[(5.64, 7.14), (4.92, 4.29), (7.37, 3.27)]",10,39,16154,16001408,46522,2305,13,13,82,5,3
"[(7.68, 3.53), (5.28, 5.71), (5.64, 7.14)]",9,34,15728,16001408,46522,2305,13,13,34,5,3
"[(5.28, 5.71), (8.6, 4.29)]",2,50,13605,16002787,92081,4562,13,13,126,5,2
"[(5.64, 7.14), (7.98, 3.78)]",43,45,16968,16001408,46522,2305,13,13,109,5,2
"[(5.88, 8.09), (5.16, 5.24), (7.68, 3.53)]",20,38,18089,50000000,0,0,13,13,40,5,3
"[(5.4, 6.19), (4.92, 4.29), (7.37, 3.27)]",40,47,19438,50000000,0,0,13,13,255,5,3
"[(8.91, 4.54), (5.28, 5.71), (5.52, 6.66)]",22,21,16108,16001451,47931,2375,13,13,68,5,3
"[(8.91, 4.54), (5.4, 6.19)]",6,48,14132,50000000,0,0,13,13,67,5,2
"[(5.52, 6.66), (8.91, 4.54)]",6,47,14462,16001451,47931,2375,13,13,138,5,2
"[(7.68, 3.53), (5.04, 4.76), (5.52, 6.66)]",18,41,16826,16001451,47931,2375,13,13,227,5,3
"[(7.37, 3.27), (5.4, 6.19)]",33,11,13532,16002729,90153,4467,13,13,17,5,2
"[(4.92, 4.29), (7.68, 3.53)]",50,3,12479,5917,195684,9491,13,13,93,5,2
"[(8.29, 4.03), (4.8, 3.81), (5.52, 6.66)]",22,48,17726,50000000,0,0,13,13,208,5,3
"[(7.98, 3.78), (5.04, 4.76), (5.64, 7.14)]",2,12,13570,16001408,46522,2305,13,13,67,5,3
"[(8.91, 4.54), (5.4, 6.19)]",39,44,15872,16002729,90153,4467,13,13,67,5,2
"[(7.06, 3.02), (5.4, 6.19)]",31,18,13822,16002729,90153,4467,13,13,7,5,2
"[(7.98, 3.78), (5.16, 5.24)]",38,36,14536,16002764,91300,4525,13,13,35,5,2
"[(8.91, 4.54), (5.28, 5.71)]",41,3,13126,16002787,92081,4562,13,13,66,5,2
"[(8.29, 4.03), (5.64, 7.14)]",47,35,16606,50000000,0,0,13,13,49,5,2
"[(8.91, 4.54), (5.28, 5.71)]",10,36,13246,50000000,0,0,13,13,66,5,2
"[(5.4, 6.19), (4.8, 3.81), (7.68, 3.53)]",27,26,16613,50000000,0,0,13,13,238,5,3
"[(5.28, 5.71), (8.29, 4.03)]",19,42,14145,50000000,0,0,13,13,116,5,2
"[(8.29, 4.03), (5.16, 5.24), (5.52, 6.66)]",46,30,19525,50000000,0,0,13,13,97,5,3
"[(4.92, 4.29), (7.68, 3.53)]",43,32,13799,5917,195684,9491,13,13,93,5,2
"[(7.98, 3.78), (5.16, 5.24), (5.88, 8.09)]",22,18,17130,50000000,0,0,13,13,164,5,3
"[(5.52, 6.66), (7.06, 3.02)]",44,21,15177,16001451,47931,2375,13,13,78,5,2
"[(5.88, 8.09), (5.16, 5.24), (8.6, 4.29)]",49,21,20550,50000000,0,0,13,13,94,5,3
"[(8.6, 4.29), (5.04, 4.76)]",20,31,12748,6748,223118,11124,13,13,54,5,2
"[(5.4, 6.19), (5.16, 5.24), (7.68, 3.53)]",18,41,16437,50000000,0,0,13,13,42,5,3
"[(5.16, 5.24), (8.91, 4.54)]",36,10,12856,6691,221170,9937,13,13,135,5,2
"[(7.06, 3.02), (5.88, 8.09)]",37,15,15594,50000000,0,0,13,13,11,5,2
"[(5.64, 7.14), (5.16, 5.24), (7.68, 3.53)]",2,15,13753,16001408,46522,2305,13,13,248,5,3
"[(8.91, 4.54), (4.92, 4.29), (5.64, 7.14)]",6,38,15614,16001408,46522,2305,13,13,210,5,3
"[(5.52, 6.66), (5.04, 4.76), (8.91, 4.54)]",50,32,20128,16001451,47931,2375,13,13,220,5,3
"[(8.29, 4.03), (4.8, 3.81), (5.52, 6.66)]",17,9,14786,16001451,47931,2375,13,13,208,5,3
"[(7.68, 3.53), (4.92, 4.29)]",42,12,12538,50000000,0,0,13,13,23,5,2
"[(7.37, 3.27), (5.4, 6.19)]",49,16,14792,15005414,178842,7965,13,13,17,5,2
"[(8.91, 4.54), (5.16, 5.24), (5.88, 8.09)]",47,7,19470,50000000,0,0,13,13,226,5,3
"[(5.88, 8.09), (5.16, 5.24), (7.98, 3.78)]",4,41,16350,50000000,0,0,13,13,49,5,3
"[(7.06, 3.02), (4.92, 4.29), (5.52, 6.66)]",33,8,16638,16001451,47931,2375,13,13,52,5,3
"[(7.37, 3.27), (5.88, 8.09)]",45,43,17764,50000000,0,0,13,13,21,5,2
"[(5.88, 8.09), (4.8, 3.81), (8.91, 4.54)]",19,30,17486,50000000,0,0,13,13,109,5,3
