"[(4.8, 3.81), (7.06, 3.02)]",15,49,12729,15003336,110262,5576,13,13,72,5,2
"[(4.92, 4.29), (8.29, 4.03)]",43,34,13919,5917,195684,9491,13,13,113,5,2
"[(5.64, 7.14), (5.28, 5.71), (7.98, 3.78)]",2,27,14470,16001408,46522,2305,13,13,139,5,3
"[(5.16, 5.24), (7.98, 3.78)]",50,18,14176,6691,221170,9937,13,13,105,5,2
"[(7.98, 3.78), (5.64, 7.14)]",38,34,16008,16001408,46522,2305,13,13,39,5,2
"[(5.16, 5.24), (8.29, 4.03)]",35,8,12675,6691,221170,9937,13,13,115,5,2
"[(5.04, 4.76), (8.91, 4.54)]",38,18,13050,5450,180214,8999,13,13,134,5,2
"[(5.64, 7.14), (4.92, 4.29), (7.98, 3.78)]",13,35,16274,16001408,46522,2305,13,13,116,5,3
"[(5.64, 7.14), (5.04, 4.76), (8.29, 4.03)]",7,24,14889,16001408,46522,2305,13,13,11,5,3
"[(7.68, 3.53), (4.92, 4.29), (5.64, 7.14)]",32,39,18792,16001408,46522,2305,13,13,198,5,3
"[(7.37, 3.27), (5.64, 7.14)]",21,48,15828,16001408,46522,2305,13,13,19,5,2
"[(7.06, 3.02), (4.8, 3.81), (5.4, 6.19)]",25,44,17444,6844,226269,10864,13,13,22,5,3
"[(5.64, 7.14), (7.37, 3.27)]",29,34,15468,16001408,46522,2305,13,13,89,5,2
"[(5.64, 7.14), (4.92, 4.29), (7.98, 3.78)]",6,42,15854,16001408,46522,2305,13,13,116,5,3
"[(5.64, 7.14), (7.37, 3.27)]",6,17,13068,16001408,46522,2305,13,13,89,5,2
"[(8.91, 4.54), (4.92, 4.29), (5.64, 7.14)]",36,23,18314,16001408,46522,2305,13,13,210,5,3
"[(7.68, 3.53), (4.92, 4.29), (5.64, 7.14)]",13,39,16512,16001408,46522,2305,13,13,198,5,3
"[(5.64, 7.14), (5.28, 5.71), (8.29, 4.03)]",33,10,17169,16001408,46522,2305,13,13,102,5,3
"[(7.68, 3.53), (5.76, 7.62)]",49,26,16584,50000000,0,0,13,13,30,5,2
"[(5.52, 6.66), (5.04, 4.76), (7.68, 3.53)]",4,8,13167,16001451,47931,2375,13,13,93,5,3
"[(4.92, 4.29), (8.29, 4.03)]",42,43,14399,5917,195684,9491,13,13,113,5,2
"[(7.68, 3.53), (5.04, 4.76)]",15,3,10768,50000000,0,0,13,13,24,5,2
"[(8.91, 4.54), (5.28, 5.71)]",8,42,13486,50000000,0,0,13,13,66,5,2
"[(5.52, 6.66), (8.6, 4.29)]",21,36,14702,16001451,47931,2375,13,13,128,5,2
"[(7.37, 3.27), (4.92, 4.29)]",2,29,11160,6669,220497,9902,13,13,13,5,2
"[(8.91, 4.54), (5.4, 6.19)]",8,25,12872,16002729,90153,4467,13,13,67,5,2
"[(8.6, 4.29), (5.4, 6.19)]",50,30,15692,16002700,89200,4420,13,13,57,5,2
"[(5.64, 7.14), (5.04, 4.76), (8.29, 4.03)]",15,5,14709,16001408,46522,2305,13,13,11,5,3
"[(7.06, 3.02), (5.16, 5.24)]",9,24,12066,2004290,141882,6008,13,13,5,5,2
"[(8.29, 4.03), (5.16, 5.24), (5.4, 6.19)]",7,16,13616,6844,226269,10625,13,13,181,5,3
"[(4.92, 4.29), (7.06, 3.02)]",15,37,12415,15003229,106719,5700,13,13,73,5,2
"[(5.88, 8.09), (4.8, 3.81), (7.98, 3.78)]",50,34,21445,50000000,0,0,13,13,177,5,3
"[(7.98, 3.78), (5.64, 7.14)]",7,10,12708,16001408,46522,2305,13,13,39,5,2
"[(5.52, 6.66), (7.37, 3.27)]",11,3,12122,16001451,47931,2375,13,13,88,5,2
"[(5.04, 4.76), (8.29, 4.03)]",15,49,13529,5450,180214,8999,13,13,114,5,2
