"[(8.29, 4.03), (5.64, 7.14)]",50,39,17026,50000000,0,0,13,13,49,5,2
"[(5.28, 5.71), (7.37, 3.27)]",8,32,12886,15004265,140917,6594,13,13,86,5,2
"[(7.68, 3.53), (5.04, 4.76), (5.88, 8.09)]",39,44,20724,50000000,0,0,13,13,35,5,3
"[(5.04, 4.76), (7.68, 3.53)]",27,29,13049,5450,180214,8999,13,13,94,5,2
"[(8.6, 4.29), (5.04, 4.76)]",20,31,12748,6748,223118,11124,13,13,54,5,2
"[(8.29, 4.03), (5.64, 7.14)]",42,36,16366,50000000,0,0,13,13,49,5,2
"[(8.91, 4.54), (5.28, 5.71)]",15,35,13486,16002787,92081,4562,13,13,66,5,2
"[(5.4, 6.19), (4.8, 3.81), (7.68, 3.53)]",27,18,16133,50000000,0,0,13,13,238,5,3
"[(7.06, 3.02), (5.4, 6.19)]",31,26,14302,16002729,90153,4467,13,13,7,5,2
"[(8.29, 4.03), (5.16, 5.24), (5.52, 6.66)]",46,18,18805,50000000,0,0,13,13,97,5,3
"[(7.98, 3.78), (5.16, 5.24), (5.88, 8.09)]",22,30,17850,50000000,0,0,13,13,164,5,3
"[(7.98, 3.78), (5.52, 6.66)]",41,3,13922,16001451,47931,2375,13,13,38,5,2
"[(8.91, 4.54), (5.4, 6.19)]",16,37,14072,16002729,90153,4467,13,13,67,5,2
"[(7.06, 3.02), (5.88, 8.09)]",45,15,16074,50000000,0,0,13,13,11,5,2
"[(5.52, 6.66), (7.06, 3.02)]",36,21,14697,16001451,47931,2375,13,13,78,5,2
