"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(10.54, 0.9)","(2.43, 7.91)",3,4,14414,1002403,79445,3935,13,13,111
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(10.54, 0.9)","(3.1, 7.24)",2,4,13586,1002573,85127,4214,13,13,115
"(9.13, 2.5)","(2.61, 8.34)",8,10,13080,9002379,78639,3895,13,13,88
"(3.1, 7.24)","(8.75, 2.73)",19,37,13808,9002320,76775,4449,13,13,12
"(3.01, 8.87)","(9.13, 2.5)",3,3,12860,8002545,84113,4117,13,13,37
"(3.1, 7.24)","(8.39, 2.98)",50,15,13995,10002320,76775,4449,13,13,11
"(9.53, 2.29)","(3.01, 8.87)",3,7,13425,8002369,78291,3878,13,13,95
"(9.53, 2.29)","(2.61, 8.34)",30,4,14406,8002379,78639,3895,13,13,89
"(3.42, 9.61)","(9.53, 2.29)",4,10,14399,7002713,89619,4483,13,13,8
"(2.61, 8.34)","(8.39, 2.98)",14,40,14480,10002447,80861,3832,13,13,5
"(10.54, 0.9)","(2.43, 7.91)",4,10,14834,1002403,79445,3935,13,13,111
"(3.1, 7.24)","(9.13, 2.5)",50,13,14590,8002320,76775,4449,13,13,13
"(9.53, 2.29)","(3.01, 8.87)",3,4,13245,8002369,78291,3878,13,13,95
"(2.77, 7.57)","(7.45, 3.86)",3,13,10389,14001804,59727,3811,13,13,15
"(9.13, 2.5)","(2.61, 8.34)",42,38,16800,9002379,78639,3895,13,13,88
"(8.75, 2.73)","(3.29, 9.23)",7,23,14352,10001433,47355,2346,13,13,100
"(3.01, 8.87)","(9.13, 2.5)",15,3,13580,8002545,84113,4117,13,13,37
"(7.7, 3.61)","(2.43, 7.91)",14,4,11224,13002403,79445,3935,13,13,79
