"(2.77, 7.57)","(8.75, 2.73)",3,6,10054,9001953,64655,3750,15,15,18
"(8.39, 2.98)","(3.42, 9.61)",5,30,13095,11001414,46719,2315,15,15,105
"(9.53, 2.29)","(3.42, 9.61)",10,29,14275,13001414,46719,2315,15,15,65
"(3.42, 9.61)","(9.53, 2.29)",47,7,15116,12002713,89619,4114,15,15,8
"(8.75, 2.73)","(2.61, 8.34)",49,36,15311,10002379,78639,3895,15,15,87
"(2.43, 7.91)","(9.13, 2.5)",25,48,14542,8001677,55497,3330,15,15,25
"(7.7, 3.61)","(2.77, 7.57)",11,29,10976,12004175,138017,8475,15,15,60
"(7.7, 3.61)","(3.01, 8.87)",14,39,12823,13002369,78291,3878,15,15,91
"(2.43, 7.91)","(8.75, 2.73)",12,43,13152,9001677,55497,3330,15,15,24
"(3.1, 7.24)","(9.53, 2.29)",24,46,14009,7002314,76558,4159,15,15,14
"(10.54, 0.9)","(2.77, 7.57)",20,16,14077,6002698,89234,4418,15,15,113
"(8.39, 2.98)","(2.61, 8.34)",29,17,12661,11002379,78639,3895,15,15,62
"(8.39, 2.98)","(3.29, 9.23)",15,21,12853,11001433,47355,2346,15,15,99
"(2.61, 8.34)","(7.45, 3.86)",9,26,11061,14001680,55580,3505,15,15,27
"(3.54, 10.04)","(10.54, 0.9)",37,44,16960,5002823,93221,4260,15,15,57
"(9.13, 2.5)","(2.43, 7.91)",22,5,11810,9002403,79445,3935,15,15,82
"(2.77, 7.57)","(9.13, 2.5)",19,36,13124,8001952,64655,3513,15,15,19
"(10.54, 0.9)","(3.74, 10.45)",17,10,15917,6001402,46326,2295,15,15,109
"(9.53, 2.29)","(3.1, 7.24)",45,37,14761,8002446,80897,4006,15,15,71
"(3.1, 7.24)","(9.13, 2.5)",20,28,12372,8002314,76558,4159,15,15,13
