"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.61, 8.34)","(8.39, 2.98)",15,6,12500,10002447,80861,3832,13,13,5
"(2.61, 8.34)","(9.53, 2.29)",3,2,12625,7002447,80861,3832,13,13,32
"(2.43, 7.91)","(9.53, 2.29)",10,2,12667,7001706,56470,3680,13,13,26
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(10.54, 0.9)","(3.1, 7.24)",14,5,14366,1002573,85127,4214,13,13,115
"(2.43, 7.91)","(9.53, 2.29)",3,2,12247,7002328,77017,3663,13,13,26
"(2.77, 7.57)","(8.75, 2.73)",3,3,11194,9001804,59727,3811,13,13,18
"(2.43, 7.91)","(8.75, 2.73)",3,3,11584,9002621,86636,4327,13,13,24
"(3.42, 9.61)","(9.13, 2.5)",3,3,13550,8002713,89619,4483,13,13,50
"(3.01, 8.87)","(7.7, 3.61)",34,6,13425,12002545,84113,4117,13,13,34
"(2.43, 7.91)","(9.53, 2.29)",31,2,13927,7001706,56470,3680,13,13,26
"(8.75, 2.73)","(2.61, 8.34)",3,5,12118,10002379,78639,3895,13,13,87
"(3.01, 8.87)","(9.13, 2.5)",4,2,12860,8002545,84113,4117,13,13,37
"(3.1, 7.24)","(7.45, 3.86)",23,5,10727,14002320,76775,4449,13,13,2
"(9.13, 2.5)","(2.43, 7.91)",5,13,12694,9002403,79445,3935,13,13,82
"(7.7, 3.61)","(2.61, 8.34)",22,2,11966,13002379,78639,3895,13,13,85
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(9.53, 2.29)","(2.43, 7.91)",14,6,13180,8002403,79445,3935,13,13,83
"(3.01, 8.87)","(7.45, 3.86)",3,2,11036,14002545,84113,4117,13,13,33
"(2.77, 7.57)","(8.04, 3.28)",3,2,10403,11001804,59727,3811,13,13,16
"(7.7, 3.61)","(2.61, 8.34)",3,23,12086,13002379,78639,3895,13,13,85
"(7.45, 3.86)","(3.01, 8.87)",31,5,12856,15002369,78291,3878,13,13,90
"(2.77, 7.57)","(8.04, 3.28)",3,2,10403,11001804,59727,3811,13,13,16
"(3.1, 7.24)","(7.45, 3.86)",19,6,10547,14002320,76775,4449,13,13,2
"(9.13, 2.5)","(2.43, 7.91)",3,6,12154,9002403,79445,3935,13,13,82
"(9.13, 2.5)","(2.43, 7.91)",6,5,12274,9002403,79445,3935,13,13,82
"(2.43, 7.91)","(8.04, 3.28)",5,13,11573,11002328,77017,3663,13,13,4
"(8.75, 2.73)","(2.43, 7.91)",15,20,13356,10002403,79445,3935,13,13,81
"(9.53, 2.29)","(2.43, 7.91)",15,5,13180,8002403,79445,3935,13,13,83
"(9.13, 2.5)","(2.77, 7.57)",22,5,12848,9002446,80897,4006,13,13,76
"(3.29, 9.23)","(7.45, 3.86)",20,18,13386,14002628,86819,4316,13,13,39
"(3.01, 8.87)","(7.45, 3.86)",15,2,11756,14002545,84113,4117,13,13,33
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(3.01, 8.87)","(8.04, 3.28)",15,2,12431,11002545,84113,4117,13,13,35
"(8.04, 3.28)","(3.01, 8.87)",3,2,11671,12002369,78291,3878,13,13,92
"(8.75, 2.73)","(2.43, 7.91)",5,36,13716,10002403,79445,3935,13,13,81
"(2.61, 8.34)","(8.39, 2.98)",4,5,11780,10002447,80861,3832,13,13,5
"(2.61, 8.34)","(8.39, 2.98)",10,6,12200,10002447,80861,3832,13,13,5
"(2.61, 8.34)","(8.39, 2.98)",4,5,11780,10002447,80861,3832,13,13,5
"(2.43, 7.91)","(8.04, 3.28)",3,21,11933,11002835,93698,5000,13,13,4
"(2.61, 8.34)","(8.04, 3.28)",10,3,11650,11002447,80861,3832,13,13,29
"(2.77, 7.57)","(8.04, 3.28)",3,6,10643,11001804,59727,3811,13,13,16
"(8.39, 2.98)","(3.1, 7.24)",2,29,11992,10005135,169694,9456,13,13,68
"(8.04, 3.28)","(3.01, 8.87)",3,3,11731,12002369,78291,3878,13,13,92
"(8.04, 3.28)","(3.01, 8.87)",3,10,12151,12002369,78291,3878,13,13,92
"(7.7, 3.61)","(2.61, 8.34)",3,13,11486,13002379,78639,3895,13,13,85
"(8.04, 3.28)","(3.01, 8.87)",5,15,12571,12002369,78291,3878,13,13,92
"(8.39, 2.98)","(3.01, 8.87)",3,7,12344,11002369,78291,3878,13,13,93
"(7.7, 3.61)","(2.61, 8.34)",22,29,13586,13002379,78639,3895,13,13,85
"(7.45, 3.86)","(2.61, 8.34)",10,11,11497,15002379,78639,3895,13,13,84
"(8.39, 2.98)","(3.1, 7.24)",10,2,10852,11002573,85127,4214,13,13,68
"(7.7, 3.61)","(2.61, 8.34)",15,10,12026,13002379,78639,3895,13,13,85
"(3.01, 8.87)","(7.45, 3.86)",19,2,11996,14002545,84113,4117,13,13,33
"(3.1, 7.24)","(7.45, 3.86)",3,6,9587,14002586,85541,5196,13,13,2
"(3.1, 7.24)","(7.45, 3.86)",18,6,10487,14002320,76775,4449,13,13,2
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(3.1, 7.24)","(8.75, 2.73)",3,3,10808,9002581,85377,4269,13,13,12
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(3.01, 8.87)","(9.13, 2.5)",3,3,12860,8002545,84113,4117,13,13,37
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(3.42, 9.61)","(9.53, 2.29)",3,37,15959,7002713,89619,4483,13,13,8
"(2.77, 7.57)","(10.54, 0.9)",3,3,13915,1804,59727,3811,13,13,56
"(7.7, 3.61)","(2.77, 7.57)",19,3,11074,13002446,80897,4006,13,13,60
"(3.54, 10.04)","(10.54, 0.9)",3,3,16279,5002823,93221,4673,13,13,57
"(10.54, 0.9)","(2.61, 8.34)",3,4,14796,6002379,78639,3895,13,13,112
"(3.1, 7.24)","(9.53, 2.29)",3,13,12135,7002581,85377,4269,13,13,14
"(7.45, 3.86)","(3.1, 7.24)",2,3,9384,14004542,150117,8409,13,13,59
"(3.29, 9.23)","(7.45, 3.86)",3,3,11466,14002628,86819,4316,13,13,39
"(8.75, 2.73)","(3.1, 7.24)",3,7,11084,10002573,85127,4214,13,13,69
"(3.1, 7.24)","(9.13, 2.5)",15,13,12490,8002320,76775,4449,13,13,13
"(8.75, 2.73)","(3.01, 8.87)",3,3,12461,10002369,78291,3878,13,13,63
"(3.54, 10.04)","(10.54, 0.9)",15,3,16999,5002823,93221,4673,13,13,57
"(3.1, 7.24)","(8.75, 2.73)",50,37,15668,9002320,76775,4449,13,13,12
"(3.1, 7.24)","(8.39, 2.98)",18,15,12075,10002320,76775,4449,13,13,11
"(3.01, 8.87)","(8.39, 2.98)",3,3,12144,10002545,84113,4117,13,13,36
"(8.75, 2.73)","(3.29, 9.23)",8,10,13632,10001433,47355,2346,13,13,100
"(9.13, 2.5)","(2.61, 8.34)",7,23,13800,9002379,78639,3895,13,13,88
