155	4	4	5	1
139	3	4	6	1
170	4	2	2	1
173	3	5	6	1
26	3	4	5	0
26	4	4	6	0
26	3	2	2	0
26	4	5	6	0
26	3	4	5	0
26	5	2	2	0
26	3	4	2	0
26	3	4	4	0
26	3	4	6	0
26	4	6	2	0
26	3	5	6	0
26	4	6	6	0
26	3	6	4	0
26	3	5	7	0
26	3	3	7	0
9	3	2	4	0
26	5	4	3	0
26	4	5	6	0
26	4	2	5	0
5	4	4	5	0
26	5	5	3	0
26	4	4	3	0
26	5	2	5	0
26	2	4	7	0
26	4	3	5	0
26	2	6	2	0
26	5	4	7	0
26	3	3	4	0
26	4	4	6	0
26	5	7	4	0
26	5	2	2	0
26	2	2	5	0
26	4	7	4	0
26	5	5	7	0
