37	4	5	6	1
26	4	4	6	1
27	3	2	5	1
15	3	3	4	1
26	4	5	6	1
26	4	4	6	1
26	3	2	5	1
15	3	3	4	1
26	4	5	2	1
26	2	6	6	1
9	3	6	7	1
6	3	4	3	1
26	5	6	3	1
10	5	5	3	1
26	4	4	4	1
26	3	7	2	1
26	4	2	5	1
26	5	6	4	1
26	3	2	5	1
26	3	3	5	1
26	4	6	6	1
26	4	2	5	1
26	5	4	6	1
9	2	5	3	1
24	5	4	6	0
26	4	4	3	1
26	4	4	2	1
26	5	5	3	1
26	5	7	2	1
26	3	4	3	1
26	3	3	3	1
15	3	4	4	1
3	3	6	7	0
26	3	4	3	1
22	2	6	5	0
26	3	4	2	1
26	3	5	4	1
26	3	3	2	1
