7	5	2	2	0
9	3	6	7	0
10	3	6	4	0
7	3	2	2	0
9	5	6	7	0
9	3	6	4	0
26	3	5	3	0
26	4	2	4	0
26	2	4	2	0
26	4	4	4	0
25	5	6	4	0
26	4	2	6	0
14	4	6	6	0
20	4	2	2	0
26	4	7	2	0
2	3	3	5	0
12	3	6	7	0
10	3	4	4	0
26	2	6	4	0
26	5	6	5	0
26	2	4	4	0
25	4	3	4	0
26	5	4	5	0
26	4	5	3	0
26	3	6	6	0
26	3	3	4	0
4	3	3	5	0
26	2	3	5	0
21	4	3	6	0
26	2	3	4	0
22	3	3	5	0
